crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
81607,KIN,"Research Methods in Kinesiology",380,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","88860,88859,88862"
88859,KIN,"Research Methods in Kinesiology",380,0,L01," USask - Main Saskatoon Campus","'Monday', 'Monday', 'Monday', 'Monday', 'Monday'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '27-Oct-2025', '17-Nov-2025'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '27-Oct-2025', '17-Nov-2025'","'1230 - 1320', '1230 - 1320', '1230 - 1320', '1230 - 1320', '1230 - 1320'","81607"
88860,KIN,"Research Methods in Kinesiology",380,0,L03," USask - Main Saskatoon Campus","'Monday', 'Monday', 'Monday', 'Monday', 'Monday'","'15-Sep-2025', '29-Sep-2025', '20-Oct-2025', '03-Nov-2025', '24-Nov-2025'","'15-Sep-2025', '29-Sep-2025', '20-Oct-2025', '03-Nov-2025', '24-Nov-2025'","'1230 - 1320', '1230 - 1320', '1230 - 1320', '1230 - 1320', '1230 - 1320'","81607"
88862,KIN,"Research Methods in Kinesiology",380,0,L05," USask - Main Saskatoon Campus","'Monday', 'Monday', 'Monday', 'Monday', 'Monday'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '27-Oct-2025', '17-Nov-2025'","'08-Sep-2025', '22-Sep-2025', '06-Oct-2025', '27-Oct-2025', '17-Nov-2025'","'1330 - 1420', '1330 - 1420', '1330 - 1420', '1330 - 1420', '1330 - 1420'","81607"
80507,KIN,"Adult Fitness and Exercise Management I",381,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'","80509,82900,80511,80508,87583"
80508,KIN,"Adult Fitness and Exercise Management I",381,0,L01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'","80507"
80509,KIN,"Adult Fitness and Exercise Management I",381,0,L03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'","80507"
80511,KIN,"Adult Fitness and Exercise Management I",381,0,L05," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'","80507"
82900,KIN,"Adult Fitness and Exercise Management I",381,0,L07," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","80507"
87583,KIN,"Adult Fitness and Exercise Management I",381,0,L09," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","80507"
91193,KIN,"Net Wall Games",398,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
88094,KIN,"Motor Control of Neurological Conditions",422,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
80512,KIN,"Adapted Physical Activity",423,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
87585,KIN,"Aging and Activity",424,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
85164,KIN,"Nutrition Drugs and Physical Activity",428,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'",""
88869,KIN,"Ethics and Values in Sport and Physical Activity",432,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2120'",""
82959,KIN,"Biomechanics II",442,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1300 - 1420', '1530 - 1720'",""
89027,KIN,"Huskie Athletics Student Trainer Practicum II",460,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
91276,KIN,"Neuromuscular Physiology",477,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","91277,91278"
91277,KIN,"Neuromuscular Physiology",477,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'","91276"
91278,KIN,"Neuromuscular Physiology",477,0,L02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'","91276"
80884,KIN,"Advanced Adult Fitness and Exercise Management Practicum",481,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80885,KIN,"Honours Seminar",490,1.5,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
80886,KIN,"Honours Thesis",494,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91468,VLAC,"Current Topics in Swine Medicine.",841,2,09," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday'","'12-Nov-2025', '26-Nov-2025', '10-Dec-2025', '03-Sep-2025', '17-Sep-2025', '01-Oct-2025', '15-Oct-2025', '29-Oct-2025'","'12-Nov-2025', '26-Nov-2025', '10-Dec-2025', '03-Sep-2025', '17-Sep-2025', '01-Oct-2025', '15-Oct-2025', '29-Oct-2025'","'0900 - 1030', '0900 - 1030', '0900 - 1030', '1000 - 1130', '1000 - 1130', '1000 - 1130', '1000 - 1130', '1000 - 1130'",""
86673,VLAC,"Advanced Equine Surgery III",857,1.5,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
81063,VLAC,"Advanced Equine Reproduction",860,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1050'",""
86678,VLAC,"Advanced Clinical Practice 1",891,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
86679,VLAC,"Advanced Clinical Practice 2",892,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
86680,VLAC,"Advanced Clinical Practice 3",893,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
88365,VLAC,"Clinical Practice",980,15,13," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81065,VLAC,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81067,VLAC,"Research &ndash; Project",992,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81068,VLAC,"Research &ndash; Thesis",994,15,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81069,VLAC,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
84070,LATN,"Latin for Beginners I",112,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Friday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1230 - 1320', '1330 - 1420'",""
80162,LATN,"Intermediate Latin I",202,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
81703,LATN,"Senior Latin",400,3,W01,"Off-campus Site","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2050'",""
84635,LING,"Introduction to Grammar",110,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
80228,LING,"Structure of Language",111,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
87554,LING,"Language Use in the Digital Era",113,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
90935,LING,"Indigenous Languages and Stories Introduction to the Structure of Language",114,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
81883,LING,"Introduction to Syntax",241,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
83421,LING,"Phonetics",242,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
82336,LING,"Sociolinguistics",244,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1820'",""
83101,LING,"The Major Languages of the World",247,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1630 - 1720'",""
88105,LING,"Indigenous Languages of Canada",253,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
83918,LING,"Computational Linguistics",349,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'",""
82832,LING,"Language and Culture",402,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
86459,LING,"Research Methods in Linguistics",403,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1820'",""
85826,LING,"Advanced Conversation and Discourse Analysis",803,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
86946,LING,"Research Methods in Linguistics",804,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1820'",""
90392,LING,"Bilingualism and Multilingualism",819,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 1920'",""
86462,LING,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81454,LING,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86203,LING,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87605,LIT," Rebellion in Masterpieces of European Languages in English Translation",111,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
82580,XMBA,"MBA Part time Enrolment",000,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81857,MGT,"Honours Seminar in Management",400,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
89930,MGT,"Qualitative Research Methods",808,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
91023,MGT,"MSc Management Seminar",990,0.01,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1550'",""
91526,MGT,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80764,MKT,"Honours Seminar in Marketing",400,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
85322,MKT,"Designing Marketing Research",801,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1250'",""
85324,MKT,"Marketing Theory",802,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1250'",""
82574,MBA,"Business Strategy and Societal Impact",803,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday', 'Tuesday,Wednesday,Thursday'","'13-Sep-2025', '08-Sep-2025', '02-Sep-2025'","'13-Sep-2025', '18-Sep-2025', '04-Sep-2025'","'0900 - 1620', '1600 - 1950', '1600 - 1950'",""
83616,MBA,"Marketing for Organizational Decision Making",819,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'06-Dec-2025', '24-Nov-2025'","'06-Dec-2025', '11-Dec-2025'","'0900 - 1620', '1600 - 1950'",""
91503,MBA,"Principles of Indigenous Business and Engagement in Canada",823,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'04-Oct-2025', '22-Sep-2025'","'04-Oct-2025', '09-Oct-2025'","'0900 - 1620', '1600 - 1950'",""
91489,MBA,"Introduction to Entrepreneurship and Venture Development",846,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'15-Nov-2025', '03-Nov-2025'","'15-Nov-2025', '20-Nov-2025'","'0900 - 1620', '1600 - 1950'",""
91504,MBA,"Financial Analysis",860,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday', 'Tuesday,Wednesday,Thursday'","'25-Oct-2025', '20-Oct-2025', '14-Oct-2025'","'25-Oct-2025', '30-Oct-2025', '16-Oct-2025'","'0900 - 1620', '1600 - 1950', '1600 - 1950'",""
89970,MBA,"Leadership Seminar",890,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91631,MPAS,"Research and Evidence Based Medicine",801,9,01," USask - Main Saskatoon Campus","'Thursday'","'25-Aug-2025'","'19-Dec-2025'","'0830 - 1220'",""
91660,MPAS,"Master of Physician Assistant Studies Medical Foundations I",810,15,01," USask - Main Saskatoon Campus","'Monday', 'Tuesday,Wednesday,Friday'","'25-Aug-2025', '25-Aug-2025'","'19-Dec-2025', '19-Dec-2025'","'0830 - 1620', '0830 - 1220'",""
91636,MPAS,"Master of Physician Assistant Studies Clinical Procedural Skills I",811,11,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Tuesday,Thursday', 'Tuesday,Thursday', 'Friday'","'15-Sep-2025', '25-Aug-2025', '08-Sep-2025', '25-Aug-2025'","'19-Dec-2025', '05-Sep-2025', '12-Sep-2025', '19-Dec-2025'","'1300 - 1500', '1300 - 1500', '1300 - 1700', '1300 - 1620'",""
91635,MPAS,"Physician Assistant Professional Practice I",812,3,0," USask - Main Saskatoon Campus","'Wednesday'","'25-Aug-2025'","'19-Dec-2025'","'1330 - 1620'",""
88357,MATH,"Quantitative Reasoning",101,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', ''","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1500 - 1620', 'None - None'",""
83673,MATH,"Precalculus Mathematics",102,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
89802,MATH,"Precalculus Mathematics",102,3,94," USask - Main Saskatoon Campus","'Friday', 'Monday,Wednesday,Friday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0930 - 1020', '1030 - 1120'",""
85559,MATH,"Precalculus Mathematics",102,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
85621,MATH,"Precalculus Mathematics",102,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86129,MATH,"Precalculus Mathematics",102,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86130,MATH,"Precalculus Mathematics",102,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86654,MATH,"Precalculus Mathematics",102,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86131,MATH,"Precalculus Mathematics",102,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88461,MATH,"Precalculus Mathematics",102,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83127,MATH,"Elementary Calculus",104,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1520'",""
87707,MATH,"Elementary Calculus",104,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88462,MATH,"Elementary Calculus",104,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88463,MATH,"Elementary Calculus",104,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88464,MATH,"Elementary Calculus",104,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88465,MATH,"Elementary Calculus",104,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88838,MATH,"Elementary Calculus",104,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80643,MATH,"Calculus I",110,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'","81917,81920,81914"
80654,MATH,"Calculus I",110,3,07," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'","81917,81920,81914"
80678,MATH,"Calculus I",110,3,27," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'","81914,81920,81917"
81914,MATH,"Calculus I",110,0,L22," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'","80643,80654,80678"
81917,MATH,"Calculus I",110,0,L24," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'","80643,80654,80678"
81920,MATH,"Calculus I",110,0,L27," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'","80643,80654,80678"
87982,MATH,"Calculus I",110,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88892,MATH,"Calculus I",110,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88893,MATH,"Calculus I",110,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88894,MATH,"Calculus I",110,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88895,MATH,"Calculus I",110,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88896,MATH,"Calculus I",110,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88897,MATH,"Calculus I",110,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82465,MATH,"Mathematics for the Life Sciences",125,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Monday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0930 - 1020', '1530 - 1650'",""
89552,MATH,"Engineering Mathematics I",133,4,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'05-Sep-2025'","'28-Sep-2025'","'0930 - 1050'","89592,89586,89594,89587,89584,89591,89593,89590,89585,89588,89595"
89551,MATH,"Engineering Mathematics I",133,4,02," USask - Main Saskatoon Campus","'Wednesday,Friday'","'29-Sep-2025'","'05-Oct-2025'","'0930 - 1050'","89593,89587,89588,89595,89585,89592,89594,89590,89584,89586,89591"
89556,MATH,"Engineering Mathematics I",133,4,03," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'05-Sep-2025'","'28-Sep-2025'","'1330 - 1450'","89592,89595,89593,89588,89586,89590,89585,89584,89591,89594,89587"
89557,MATH,"Engineering Mathematics I",133,4,04," USask - Main Saskatoon Campus","'Wednesday,Friday'","'29-Sep-2025'","'05-Oct-2025'","'1330 - 1450'","89595,89591,89594,89585,89587,89592,89584,89588,89590,89593,89586"
89550,MATH,"Engineering Mathematics I",133,4,05," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Oct-2025'","'12-Oct-2025'","'0930 - 1050'","89584,89594,89588,89590,89593,89586,89595,89591,89585,89587,89592"
89553,MATH,"Engineering Mathematics I",133,4,06," USask - Main Saskatoon Campus","'Friday'","'13-Oct-2025'","'19-Oct-2025'","'0930 - 1050'","89591,89595,89585,89593,89586,89590,89588,89592,89584,89594,89587"
89558,MATH,"Engineering Mathematics I",133,4,07," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Oct-2025'","'12-Oct-2025'","'1330 - 1450'","89594,89590,89593,89584,89586,89591,89587,89588,89595,89585,89592"
89559,MATH,"Engineering Mathematics I",133,4,08," USask - Main Saskatoon Campus","'Friday'","'13-Oct-2025'","'19-Oct-2025'","'1330 - 1450'","89593,89588,89592,89590,89585,89595,89586,89594,89587,89584,89591"
89554,MATH,"Engineering Mathematics I",133,4,09," USask - Main Saskatoon Campus","'Monday,Friday'","'20-Oct-2025'","'26-Oct-2025'","'0930 - 1050'","89590,89584,89594,89588,89595,89585,89592,89591,89587,89593,89586"
89555,MATH,"Engineering Mathematics I",133,4,10," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'27-Oct-2025'","'05-Dec-2025'","'0930 - 1050'","89593,89594,89587,89584,89591,89590,89586,89585,89592,89588,89595"
89560,MATH,"Engineering Mathematics I",133,4,11," USask - Main Saskatoon Campus","'Wednesday,Friday'","'20-Oct-2025'","'26-Oct-2025'","'1330 - 1450'","89584,89592,89588,89590,89586,89593,89591,89585,89595,89594,89587"
89561,MATH,"Engineering Mathematics I",133,4,12," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'27-Oct-2025'","'05-Dec-2025'","'1330 - 1450'","89591,89587,89588,89595,89585,89592,89584,89590,89594,89593,89586"
89520,MATH,"Engineering Mathematics I",133,4,96,"St. Peter&#39;s College","''","'03-Sep-2025'","'02-Dec-2025'","'None - None'",""
89584,MATH,"Engineering Mathematics I",133,0,L01," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday'","'17-Nov-2025', '08-Sep-2025', '29-Sep-2025'","'23-Nov-2025', '21-Sep-2025', '02-Nov-2025'","'1230 - 1450', '1230 - 1450', '1230 - 1450'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89585,MATH,"Engineering Mathematics I",133,0,L02," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday'","'29-Sep-2025', '08-Sep-2025', '17-Nov-2025'","'02-Nov-2025', '21-Sep-2025', '23-Nov-2025'","'1230 - 1450', '1230 - 1450', '1230 - 1450'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89586,MATH,"Engineering Mathematics I",133,0,L03," USask - Main Saskatoon Campus","'Thursday', 'Thursday', 'Thursday'","'29-Sep-2025', '08-Sep-2025', '17-Nov-2025'","'02-Nov-2025', '21-Sep-2025', '23-Nov-2025'","'0830 - 0950', '0830 - 0950', '0830 - 0950'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89587,MATH,"Engineering Mathematics I",133,0,L04," USask - Main Saskatoon Campus","'Thursday', 'Thursday', 'Thursday'","'17-Nov-2025', '08-Sep-2025', '29-Sep-2025'","'23-Nov-2025', '21-Sep-2025', '02-Nov-2025'","'0830 - 0950', '0830 - 0950', '0830 - 0950'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89588,MATH,"Engineering Mathematics I",133,0,L05," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday'","'08-Sep-2025', '29-Sep-2025', '17-Nov-2025'","'21-Sep-2025', '02-Nov-2025', '23-Nov-2025'","'1330 - 1450', '1330 - 1450', '1330 - 1450'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89590,MATH,"Engineering Mathematics I",133,0,L07," USask - Main Saskatoon Campus","'Tuesday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday'","'13-Oct-2025', '29-Sep-2025', '20-Oct-2025', '08-Sep-2025', '06-Oct-2025', '17-Nov-2025'","'19-Oct-2025', '05-Oct-2025', '02-Nov-2025', '21-Sep-2025', '12-Oct-2025', '23-Nov-2025'","'0830 - 0950', '0930 - 1050', '1100 - 1220', '1100 - 1220', '1100 - 1220', '1100 - 1220'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89591,MATH,"Engineering Mathematics I",133,0,L08," USask - Main Saskatoon Campus","'Tuesday', 'Wednesday', 'Monday', 'Monday', 'Monday', 'Monday'","'13-Oct-2025', '29-Sep-2025', '20-Oct-2025', '17-Nov-2025', '08-Sep-2025', '06-Oct-2025'","'19-Oct-2025', '05-Oct-2025', '02-Nov-2025', '23-Nov-2025', '21-Sep-2025', '12-Oct-2025'","'0830 - 0950', '0930 - 1050', '1100 - 1220', '1100 - 1220', '1110 - 1220', '1119 - 1220'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89592,MATH,"Engineering Mathematics I",133,0,L09," USask - Main Saskatoon Campus","'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Wednesday'","'29-Sep-2025', '20-Oct-2025', '08-Sep-2025', '06-Oct-2025', '17-Nov-2025', '13-Oct-2025'","'05-Oct-2025', '02-Nov-2025', '21-Sep-2025', '13-Oct-2025', '23-Nov-2025', '19-Oct-2025'","'1000 - 1120', '1330 - 1450', '1330 - 1450', '1330 - 1420', '1330 - 1450', '1500 - 1620'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89593,MATH,"Engineering Mathematics I",133,0,L10," USask - Main Saskatoon Campus","'Thursday', 'Monday', 'Monday', 'Monday', 'Monday', 'Wednesday'","'29-Sep-2025', '08-Sep-2025', '06-Oct-2025', '17-Nov-2025', '20-Oct-2025', '13-Oct-2025'","'05-Oct-2025', '21-Sep-2025', '13-Oct-2025', '23-Nov-2025', '02-Nov-2025', '19-Oct-2025'","'1000 - 1120', '1330 - 1450', '1330 - 1450', '1330 - 1450', '1330 - 1450', '1500 - 1620'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
89594,MATH,"Engineering Mathematics I",133,0,L11," USask - Main Saskatoon Campus","'Friday', 'Friday', 'Friday', 'Friday', 'Friday'","'06-Oct-2025', '08-Sep-2025', '29-Sep-2025', '13-Oct-2025', '17-Nov-2025'","'12-Oct-2025', '21-Sep-2025', '05-Oct-2025', '02-Nov-2025', '23-Nov-2025'","'0930 - 1050', '1100 - 1220', '1100 - 1220', '1100 - 1220', '1100 - 1220'","89552,89551,89556,89557,89550,89553,89558,89559,89554,89555,89560,89561"
